Datetime,Open,High,Low,Close,Volume_(BTC)
2015-09-16,230.16,230.5,223.0,228.31,18716.31128523002
2015-09-17,228.86,235.0,227.0,232.93,15375.400056819994
2015-09-18,232.87,234.4,230.83,232.25,19030.837208519995
2015-09-19,232.16,233.23,229.61,230.07,10040.8469456
2015-09-20,230.72,231.7,228.45,229.95,14051.336193229998
2015-09-21,228.88,229.98,225.0,227.26,15348.392776219995
2015-09-22,227.39,231.96,223.12,230.29,17935.780252110017
2015-09-23,230.79,231.46,228.0,230.5,17554.733944320007
2015-09-24,230.33,235.52,229.2,234.23,19717.664129369987
2015-09-25,234.26,237.25,232.56,235.3,22720.55770883993
2015-09-26,234.9,235.46,233.0,233.73,15027.686464130009
2015-09-27,233.73,234.96,231.16,234.95,18520.49139838
2015-09-28,234.95,240.56,233.61,237.02,17607.86074645
2015-09-29,237.02,239.9,235.09,237.4,19207.22948274002
2015-09-30,237.4,238.27,234.67,236.58,20929.680468080067
2015-10-01,236.57,239.44,235.01,238.71,20332.699245270003
2015-10-02,238.02,239.06,235.0,237.98,16710.35383645998
2015-10-03,238.24,239.86,236.3,238.87,17583.805346890003
2015-10-04,238.6,239.98,237.62,238.58,17172.102357780015
2015-10-05,238.58,241.89,236.1,240.74,24488.815939220007
2015-10-06,240.74,248.19,239.52,247.22,21779.85802429001
2015-10-07,247.19,247.41,242.3,243.92,23661.76128112003
2015-10-08,244.11,244.76,242.06,242.81,19242.23660912
2015-10-09,242.82,245.59,242.34,245.16,10377.878771479993
2015-10-10,245.22,246.43,243.0,245.92,14943.413022600002
2015-10-11,245.9,248.5,244.53,247.76,19446.190819560004
2015-10-12,247.76,248.47,242.82,244.92,14802.769087539995
2015-10-13,244.32,250.89,243.21,250.0,21048.994260359974
2015-10-14,250.0,255.93,248.06,254.55,27212.62867647
2015-10-15,254.32,256.5,250.3,254.66,24023.960988340023
2015-10-16,255.46,267.0,254.16,265.89,33344.832600319976
2015-10-17,265.89,273.0,260.8,269.68,25188.70644720997
2015-10-18,268.38,269.63,259.99,263.43,13651.103767920002
2015-10-19,262.52,266.01,259.82,264.5,17101.84870356999
2015-10-20,265.22,272.95,262.67,271.75,24463.433208579998
2015-10-21,271.8,272.69,264.0,268.36,20370.90964735
2015-10-22,268.12,280.04,267.4,275.74,30133.083408440016
2015-10-23,275.59,281.24,273.46,280.42,25269.67934306005
2015-10-24,280.42,285.2,278.38,284.21,17925.110356780006
2015-10-25,284.21,296.0,282.2,285.96,30319.31496188003
2015-10-26,285.99,292.99,279.25,290.82,24023.39235140002
2015-10-27,291.03,300.93,286.36,299.73,31212.974879710015
2015-10-28,299.77,308.48,296.49,303.62,30571.86526279999
2015-10-29,303.62,324.34,303.61,324.34,35055.92810308999
2015-10-30,324.33,334.67,313.5,331.27,38474.793103580036
2015-10-31,331.34,333.0,302.99,308.6,27202.55440597998
2015-11-01,308.69,329.85,303.01,323.13,14401.853683760006
2015-11-02,323.85,369.02,322.0,364.88,47977.32858508004
2015-11-03,364.94,421.94,361.98,420.34,79386.95640656984
2015-11-04,420.34,502.0,368.11,433.58,106785.61773770003
2015-11-05,433.57,448.79,354.03,367.88,58861.00584503009
2015-11-06,367.0,396.67,353.26,374.95,43894.422434250024
2015-11-07,376.25,392.82,371.82,387.0,24195.65424684998
2015-11-08,387.07,390.47,360.54,362.73,29998.461685169983
2015-11-09,363.33,386.79,361.25,376.0,30958.55157061998
2015-11-10,376.0,381.0,319.7,319.7,45561.45927910995
2015-11-11,319.68,327.77,294.0,315.38,48683.785073800005
2015-11-12,315.38,344.78,312.99,337.6,37164.95152841992
2015-11-13,337.55,341.98,325.0,331.77,24411.37480489998
2015-11-14,332.93,356.1,325.45,334.04,27166.340691460002
2015-11-15,334.82,334.99,314.6,316.08,26205.59341904
2015-11-16,316.06,350.44,315.0,341.51,26702.522398669986
2015-11-17,340.76,343.04,330.74,335.35,28682.48570703998
2015-11-18,335.36,337.89,330.28,333.8,21403.452614430007
2015-11-19,333.82,336.48,312.0,313.43,30422.97372755
2015-11-20,313.42,324.99,310.0,320.23,17244.682524619995
2015-11-21,320.2,328.94,319.86,326.36,4812.7111091399975
2015-11-22,325.75,326.59,320.13,323.25,4137.485852089995
2015-11-23,323.25,326.09,320.39,321.46,5221.7279381400085
2015-11-24,322.0,323.5,317.0,318.58,8855.965605160003
2015-11-25,318.4,333.23,316.0,331.98,13127.419485539995
2015-11-26,332.11,369.7,331.02,354.53,35420.158282920034
2015-11-27,354.53,364.8,347.84,354.83,13553.443706459979
2015-11-28,354.88,359.44,351.0,357.45,5313.693922249997
2015-11-29,356.81,377.7,354.45,376.0,10056.802076939994
2015-11-30,376.0,383.0,367.11,378.13,16312.564690939987
2015-12-01,378.05,378.99,348.64,349.21,17596.86089166001
2015-12-02,348.64,362.76,348.64,360.11,9689.457605479995
2015-12-03,360.11,370.53,356.01,356.46,12960.304524640002
2015-12-04,356.72,369.44,355.92,369.09,10341.979633879986
2015-12-05,369.23,393.81,367.4,393.09,18404.368297479985
2015-12-06,393.74,399.85,381.01,388.96,13241.698024070012
2015-12-07,388.97,399.91,382.6,393.95,13949.10852541001
2015-12-08,393.77,418.87,388.33,414.0,13521.873498890001
2015-12-09,413.94,424.95,400.0,414.65,19414.945146800008
2015-12-10,414.65,420.13,408.91,419.6,8658.237172020004
2015-12-11,419.56,456.63,417.57,455.15,30213.81960960996
2015-12-12,455.18,467.8,403.0,434.4,27922.169857749992
2015-12-13,433.97,442.97,422.03,435.19,12323.749699140015
2015-12-14,435.18,448.9,434.34,448.04,14405.40570102002
2015-12-15,448.04,465.0,447.24,461.48,17873.12117782003
2015-12-16,461.75,464.18,436.89,452.54,22609.034541240013
2015-12-17,452.55,458.84,449.0,455.01,6638.907771190002
2015-12-18,454.97,466.64,453.51,462.97,12589.40437097999
2015-12-19,463.21,465.9,452.03,461.38,6306.866260659999
2015-12-20,460.23,460.6,425.52,431.24,20193.75218528998
2015-12-21,430.3,450.0,428.58,439.99,15683.661456709977
2015-12-22,439.99,443.58,433.06,437.45,8492.729210940006
2015-12-23,437.33,448.48,435.0,448.13,6776.007874130007
2015-12-24,448.13,459.54,447.91,458.06,9840.689663520003
2015-12-25,458.06,458.33,448.0,454.77,2787.197701429998
2015-12-26,455.17,455.46,407.25,413.87,27075.619175320004
2015-12-27,413.99,428.73,412.07,428.22,7416.2276379899995
2015-12-28,428.74,429.86,417.01,423.7,6881.4685852799985
2015-12-29,423.69,434.97,418.55,434.97,10919.761463780032
2015-12-30,434.53,434.97,420.75,425.77,7160.17443633
2015-12-31,425.77,433.89,419.99,430.01,6376.3774264200065
2016-01-01,430.0,436.0,427.2,432.17,4378.080131390001
2016-01-02,433.47,434.97,429.27,431.0,2705.4359379800026
2016-01-03,431.0,432.87,424.06,431.99,4526.950667110003
2016-01-04,431.99,435.86,429.44,435.0,5700.336080750006
2016-01-05,434.35,435.38,429.5,431.6,3864.815761590001
2016-01-06,431.62,432.67,426.54,430.44,5382.529730990009
2016-01-07,430.47,465.0,429.25,459.4,18867.356830939967
2016-01-08,458.11,461.1,444.51,452.16,8559.927711160022
2016-01-09,451.9,452.99,444.11,445.71,4578.426753729998
2016-01-10,445.71,451.0,440.8,451.0,4080.6906167099955
2016-01-11,450.88,451.13,438.0,444.76,7504.262751440001
2016-01-12,445.04,447.34,425.01,430.99,9547.34366546
2016-01-13,430.99,434.0,424.5,431.87,7349.708100800009
2016-01-14,431.87,434.0,421.5,422.81,5822.236640040004
2016-01-15,422.53,425.01,360.0,371.07,38256.48230928
2016-01-16,371.09,392.07,352.0,387.42,23763.02197279003
2016-01-17,387.51,388.3,376.0,380.15,7427.960388470009
2016-01-18,381.2,388.5,373.63,384.46,7084.907477620009
2016-01-19,384.24,386.92,372.58,375.84,8079.50801644
2016-01-20,375.74,422.98,372.53,420.09,25008.336359580026
2016-01-21,419.82,420.0,404.59,407.23,8781.564204879978
2016-01-22,407.23,410.07,374.45,386.0,15679.007631290002
2016-01-23,386.0,395.0,381.05,389.1,6611.281887420002
2016-01-24,388.88,405.97,386.27,398.4,5672.753758029991
2016-01-25,398.3,402.12,385.5,392.4,7876.166732579997
2016-01-26,392.4,397.7,386.2,393.0,6464.65362917
2016-01-27,393.0,397.0,391.27,393.65,4441.042027550001
2016-01-28,393.19,394.46,366.0,369.71,13561.124481129995
2016-01-29,369.32,383.99,363.73,379.64,11364.26462694
2016-01-30,379.45,380.42,372.95,377.6,2462.2421685000018
2016-01-31,377.6,379.3,364.7,367.01,4357.1740356
2016-02-01,368.22,378.2,366.58,372.84,7382.097872830001
2016-02-02,372.81,375.0,369.73,373.49,5708.636718019997
2016-02-03,372.99,374.0,365.0,370.49,7219.821992280008
2016-02-04,369.64,391.88,369.64,387.35,13622.361397179995
2016-02-05,387.35,389.5,375.11,380.15,8097.1497111100125
2016-02-06,379.3,380.52,371.35,374.69,4411.008599540004
2016-02-07,374.39,380.0,373.04,377.11,2869.535601159997
2016-02-08,376.16,378.99,369.99,372.68,7236.004008589994
2016-02-09,371.8,377.0,369.12,374.0,5582.522369840006
2016-02-10,373.99,383.85,372.33,379.88,10077.422207189999
2016-02-11,378.8,380.5,373.54,378.0,7442.742585110003
2016-02-12,378.5,384.9,377.07,384.88,6323.667258380005
2016-02-13,384.88,395.15,382.0,395.15,7946.814652619999
2016-02-14,395.0,409.71,392.17,403.83,10061.481382579992
2016-02-15,403.15,405.66,393.4,398.45,6785.486808539996
2016-02-16,398.45,407.8,396.0,406.44,8131.834930749998
2016-02-17,405.82,421.11,404.0,417.1,11983.633686659978
2016-02-18,416.63,424.9,415.47,420.62,8632.672301789997
2016-02-19,420.5,422.0,414.0,420.44,4886.738439489999
2016-02-20,421.05,443.96,420.28,438.39,12299.046352040003
2016-02-21,438.39,447.99,426.0,433.74,9947.781967809991
2016-02-22,433.74,440.0,432.17,439.45,6231.146946389993
2016-02-23,438.98,439.89,414.0,419.98,10547.996360159997
2016-02-24,419.97,426.75,409.07,425.91,7093.941437159997
2016-02-25,425.8,425.8,415.79,420.72,5139.94340096
2016-02-26,420.67,435.0,418.01,433.79,4900.29483108
2016-02-27,433.58,434.01,422.29,425.44,4153.148094930003
2016-02-28,425.38,437.84,423.72,437.83,4026.379654550003
2016-02-29,437.84,440.99,430.0,436.05,7701.953884230001
2016-03-01,435.53,436.44,427.01,433.93,7028.729124930005
2016-03-02,433.93,434.5,417.02,423.65,6494.819452619998
2016-03-03,423.47,424.47,415.85,421.71,6863.279881889994
2016-03-04,421.7,423.9,402.0,407.47,9401.086993550007
2016-03-05,406.64,408.98,382.0,397.0,14819.928976139983
2016-03-06,397.0,412.31,396.09,406.52,5626.259159520002
2016-03-07,406.58,414.96,404.79,412.83,5813.17999595
2016-03-08,413.67,414.99,408.46,411.1,5594.352210609993
2016-03-09,411.1,413.51,408.78,411.62,4909.79348903
2016-03-10,411.99,417.0,409.31,416.76,5234.025446599994
2016-03-11,416.76,421.91,415.93,419.47,6010.74567898
2016-03-12,419.44,419.47,406.59,412.34,4362.930891369994
2016-03-13,412.4,417.0,410.5,414.6,3883.6231863899916
2016-03-14,414.7,416.25,411.5,414.22,4070.209102410002
2016-03-15,414.23,417.43,412.15,414.8,4352.6968642500005
2016-03-16,415.36,416.94,413.15,415.75,4068.276743140004
2016-03-17,416.14,419.0,416.06,417.87,3821.1074218900017
2016-03-18,417.17,417.89,403.34,407.85,6559.385233819988
2016-03-19,407.32,412.0,404.1,410.77,2953.016636370001
2016-03-20,410.77,411.96,406.6,407.12,2382.802417469997
2016-03-21,407.12,414.21,406.5,414.21,3736.7693359600007
2016-03-22,414.21,417.0,412.36,416.98,3683.144921359994
2016-03-23,416.85,419.0,413.44,415.78,4908.391766629995
2016-03-24,416.37,417.5,412.85,414.96,2892.3415018000014
2016-03-25,414.96,416.99,412.0,416.6,2507.1549589900005
2016-03-26,416.68,416.99,414.0,416.84,1076.12432355
2016-03-27,416.29,427.99,415.82,422.63,5389.141610250004
2016-03-28,422.8,424.77,420.32,423.25,3138.1367053999984
2016-03-29,422.9,423.25,407.22,413.9,6202.208971170001
2016-03-30,413.9,415.99,408.59,414.02,4638.575784690003
2016-03-31,414.02,416.99,411.4,415.8,3661.401887089993
2016-04-01,415.42,420.0,413.42,418.98,4015.1868359200016
2016-04-02,418.98,419.82,416.74,418.17,1720.6736517000024
2016-04-03,418.17,419.49,416.1,418.36,1468.032372509999
2016-04-04,418.36,419.85,416.0,419.85,3411.5796732499985
2016-04-05,419.85,423.0,416.61,422.79,3941.55630138
2016-04-06,422.67,422.84,420.0,420.43,2382.4797846100037
2016-04-07,420.53,421.99,417.3,420.0,3499.8319382300015
2016-04-08,419.99,423.99,412.0,414.52,5899.821163610011
2016-04-09,414.27,418.72,414.18,417.62,1896.1503751400007
2016-04-10,417.62,421.79,417.2,420.0,1919.8682805499968
2016-04-11,420.0,423.05,418.0,421.89,3791.613075390006
2016-04-12,422.41,426.67,421.0,425.84,5727.266722939988
2016-04-13,425.84,426.0,422.27,424.9,4324.180391560005
2016-04-14,424.9,425.35,420.57,424.95,3588.389817260001
2016-04-15,424.49,430.0,423.07,428.65,4167.981059549996
2016-04-16,428.49,432.87,381.47,429.71,1932.2911777499996
2016-04-17,429.58,429.81,377.87,427.3,1512.9407763599995
2016-04-18,427.3,430.01,425.8,427.89,3161.081816360005
2016-04-19,427.79,437.4,426.24,435.0,4078.748002859999
2016-04-20,435.0,444.42,433.98,441.34,7597.039492660004
2016-04-21,441.26,452.11,440.06,447.35,5778.3517190600005
2016-04-22,447.69,450.57,442.96,447.0,4880.44357750999
2016-04-23,447.57,457.8,444.46,454.37,2933.052699539998
2016-04-24,454.37,470.02,447.06,459.57,6515.746559429999
2016-04-25,457.97,469.47,455.13,464.24,5958.394091860003
2016-04-26,466.34,469.87,462.13,465.18,4233.296402360001
2016-04-27,466.0,468.07,435.0,442.88,8533.049213679995
2016-04-28,441.53,451.0,436.13,448.52,7258.411182590003
2016-04-29,448.52,456.9,445.62,454.58,3036.746057739998
2016-04-30,453.54,454.92,446.5,448.48,2290.2756199200003
2016-05-01,447.49,453.8,447.01,452.43,1390.7027626400002
2016-05-02,452.79,452.79,438.59,442.23,6603.693825300002
2016-05-03,442.23,452.0,441.41,450.09,5252.8842179800085
2016-05-04,450.09,450.8,444.15,447.91,3353.9727091299924
2016-05-05,447.91,450.0,445.11,448.03,2856.859618800002
2016-05-06,449.07,463.97,447.03,458.44,5229.022906650002
2016-05-07,458.42,461.0,455.95,459.33,1854.1535841899972
2016-05-08,458.31,459.69,455.95,457.8,1402.4176871999982
2016-05-09,458.45,464.79,455.62,460.63,3800.254767189998
2016-05-10,460.63,461.65,447.38,452.99,6385.949613629999
2016-05-11,452.99,455.59,450.67,451.16,2450.907532509999
2016-05-12,451.62,455.55,448.88,453.82,3664.375627060003
2016-05-13,454.03,456.99,452.04,456.19,2621.841345619998
2016-05-14,455.9,457.25,453.51,456.18,1471.2748508699985
2016-05-15,456.21,458.08,454.72,457.73,1492.2936942199997
2016-05-16,457.73,458.0,451.11,453.27,3571.891913329999
2016-05-17,453.27,454.88,452.0,453.32,3098.771577870001
2016-05-18,453.25,455.68,452.0,452.78,2650.6809901499996
2016-05-19,453.54,453.65,435.03,440.33,6541.712204920001
2016-05-20,439.7,444.41,438.33,442.64,2786.896456490004
2016-05-21,442.64,443.98,435.28,442.73,1918.79342055
2016-05-22,442.9,443.38,435.0,437.99,2635.109393139998
2016-05-23,437.99,443.51,437.24,442.78,2422.4057294699996
2016-05-24,443.4,446.37,441.0,445.8,3130.8204536199996
2016-05-25,445.3,449.6,444.94,447.0,3791.709389450003
2016-05-26,447.0,470.0,446.8,465.3,5613.67566999
2016-05-27,465.3,479.0,462.32,477.5,11526.824965190006
2016-05-28,478.0,529.08,474.18,518.5,11541.266430750002
2016-05-29,518.62,540.0,485.0,517.47,8163.896239930007
2016-05-30,514.69,535.0,510.01,528.44,5882.884310540004
2016-05-31,528.75,548.5,515.0,529.83,12258.066969930005
2016-06-01,529.68,542.87,525.49,537.5,5153.81698669
2016-06-02,536.8,540.0,529.13,539.0,3957.793535250001
2016-06-03,538.8,578.37,535.74,572.02,9215.331031419992
2016-06-04,572.48,588.71,558.54,574.97,6134.340712450006
2016-06-05,574.68,579.42,566.0,579.37,5229.075334429996
2016-06-06,579.39,594.44,575.32,588.07,5439.773572520001
2016-06-07,588.19,590.49,563.0,573.6,5658.452294260003
2016-06-08,574.39,584.25,571.86,579.83,3626.6057773900006
2016-06-09,579.83,583.0,572.03,575.04,3546.458498069997
2016-06-10,574.79,587.09,572.0,583.03,3926.8733813000035
2016-06-11,584.02,621.99,578.85,620.33,4935.418578089999
2016-06-12,620.33,683.02,616.99,674.29,13723.25414193
2016-06-13,674.38,725.0,655.79,695.89,16993.744630870013
2016-06-14,695.03,695.89,655.0,682.75,10021.569020429997
2016-06-15,682.78,732.0,672.12,724.0,9596.420897990007
2016-06-16,723.13,778.7,723.13,772.54,14298.184488820001
2016-06-17,773.25,776.45,706.37,736.35,14702.710435940045
2016-06-18,736.8,778.85,730.0,750.0,5429.919065569999
2016-06-19,751.26,764.93,740.11,757.45,2782.8735032499953
2016-06-20,756.9,763.99,678.91,683.76,12203.533341990007
2016-06-21,680.79,714.26,625.0,667.88,29310.939231329954
2016-06-22,667.5,677.63,540.17,582.5,21572.998074749972
2016-06-23,582.75,654.01,1.5,646.0,21377.159301379983
2016-06-24,646.96,684.45,635.12,678.33,14858.066537790015
2016-06-25,681.29,684.45,639.4,654.76,5198.238773379996
2016-06-26,656.0,656.0,608.64,642.55,7496.461357790011
2016-06-27,642.85,665.51,622.0,656.01,7352.801829119994
2016-06-28,656.63,656.65,621.09,630.99,6472.032980210004
2016-06-29,631.42,638.88,625.37,632.52,8509.341345020002
2016-06-30,631.29,677.96,628.06,675.12,7379.834931529995
2016-07-01,675.12,684.1,659.71,678.03,5772.942584390003
2016-07-02,677.14,704.99,675.08,689.73,6258.989581120006
2016-07-03,689.01,696.97,640.1,668.2,7072.051599779994
2016-07-04,665.12,682.36,663.35,678.45,3839.717969549993
2016-07-05,678.57,678.98,661.57,677.9,3280.657385369999
2016-07-06,677.89,679.0,662.13,675.85,3520.9318421100015
2016-07-07,675.58,675.58,605.5,642.49,12813.126777060004
2016-07-08,642.56,665.99,635.0,654.27,6653.120126780007
2016-07-09,653.19,661.0,626.0,647.63,5849.190734820008
2016-07-10,647.68,659.6,636.8,651.77,2817.068899830001
2016-07-11,652.7,657.08,639.31,647.73,2394.6724975800016
2016-07-12,647.73,678.0,646.05,665.4,4367.419789729998
2016-07-13,665.38,669.97,651.01,654.95,6440.91003595
2016-07-14,654.87,664.93,650.01,658.49,2440.303176359997
2016-07-15,658.49,670.01,658.48,665.97,3224.4007164299983
2016-07-16,665.02,666.67,655.0,663.41,1616.1774004200013
2016-07-17,664.02,684.19,662.01,682.0,3522.7984027500024
2016-07-18,680.46,682.21,666.12,672.0,2986.3544469399994
2016-07-19,672.99,675.81,666.0,673.26,1839.8523115299986
2016-07-20,674.44,674.88,660.0,661.6,3809.812920780001
2016-07-21,661.99,666.26,660.13,665.17,2225.842392520002
2016-07-22,665.17,666.3,645.0,651.72,5336.9411779000075
2016-07-23,653.21,656.77,646.0,653.5,994.1509746400001
2016-07-24,653.5,665.0,651.99,658.96,1534.7282983500013
2016-07-25,660.26,661.48,652.28,656.32,2447.5355113999985
2016-07-26,656.31,656.62,645.01,652.17,3626.9905119100017
2016-07-27,652.17,659.98,646.31,653.49,2568.645028889999
2016-07-28,654.89,657.89,652.41,653.51,1950.8589837099958
2016-07-29,654.99,657.48,653.0,654.41,1226.2304929500006
2016-07-30,656.02,657.5,637.25,638.0,1868.7897858699998
2016-07-31,638.0,640.98,614.82,617.0,4146.800735259998
2016-08-01,616.31,630.0,601.9,609.48,5854.739947790002
2016-08-02,608.01,609.39,465.28,537.14,23965.828339159994
2016-08-03,539.72,580.22,529.34,572.75,14067.811081630005
2016-08-04,572.38,583.97,552.0,570.01,7585.263750139987
2016-08-05,569.58,581.06,562.0,574.11,6271.765618430002
2016-08-06,574.11,593.33,562.56,588.31,4555.659475639997
2016-08-07,588.59,598.82,582.12,585.85,2794.93807489
2016-08-08,585.85,594.0,580.05,584.88,3511.3640228499967
2016-08-09,584.88,589.94,579.43,585.0,3002.240089529999
2016-08-10,584.98,603.0,582.57,593.0,5144.783683959996
2016-08-11,593.0,597.78,583.57,584.53,2554.8108664000038
2016-08-12,584.01,591.19,580.47,582.99,1961.1840787799986
2016-08-13,582.96,589.98,581.71,583.45,1008.9785754200003
2016-08-14,583.45,583.45,556.24,567.86,4968.273003489992
2016-08-15,566.03,573.69,554.9,569.0,4712.498383900001
2016-08-16,568.4,579.8,563.0,573.17,4793.591535260001
2016-08-17,573.08,577.86,566.02,571.3,4113.558619529999
2016-08-18,571.57,575.87,568.79,569.8,3783.06161808
2016-08-19,569.8,574.86,552.3,570.87,4696.857821980002
2016-08-20,570.88,581.02,568.52,578.4,2348.907629909998
2016-08-21,578.42,583.99,576.01,576.46,1378.5629417399996
2016-08-22,576.3,585.95,572.5,582.5,4991.691372340005
2016-08-23,582.52,584.99,576.0,578.95,4058.6984983100006
2016-08-24,578.95,582.1,571.16,572.56,3428.5121136700004
2016-08-25,574.69,576.99,571.72,574.78,3919.7494002300004
2016-08-26,575.34,582.46,574.1,575.38,3274.0825073899964
2016-08-27,575.31,575.88,564.81,567.89,2576.9358557500027
2016-08-28,567.89,575.0,566.8,573.0,1235.0681917199997
2016-08-29,572.72,574.99,568.6,570.49,2372.0552333799974
2016-08-30,570.36,576.5,568.55,572.99,4552.09636924
2016-08-31,572.27,573.92,568.4,572.25,3610.95539006
2016-09-01,572.25,572.5,566.86,569.53,2900.113226490004
2016-09-02,569.54,574.2,567.03,571.65,2917.0119350700024
2016-09-03,571.56,598.64,569.01,594.9,4983.878657120002
2016-09-04,594.9,609.05,590.88,603.73,3806.657309960005
2016-09-05,603.73,606.41,592.46,601.5,3803.3891795599993
2016-09-06,601.5,609.74,601.0,608.99,4067.646340309998
2016-09-07,609.0,615.92,604.7,613.9,4388.381658879999
2016-09-08,613.97,628.98,611.66,624.94,4369.6292737600015
2016-09-09,624.95,627.49,612.93,622.13,3200.8366174899998
2016-09-10,621.1,625.0,618.67,621.14,1445.1639092299984
2016-09-11,621.16,628.99,594.63,605.13,5681.035404150008
2016-09-12,605.48,609.39,602.0,608.98,3283.7146368699982
2016-09-13,608.98,609.61,603.28,607.96,3649.45224834
2016-09-14,607.89,610.69,605.98,607.75,2600.871176559999
2016-09-15,608.39,608.89,602.3,606.36,3162.023945840004
2016-09-16,605.13,608.99,603.5,605.0,2577.7347345300022
2016-09-17,605.0,607.0,601.1,603.12,1201.608679239998
2016-09-18,604.0,609.06,602.37,608.6,1264.6559030499996
2016-09-19,608.1,609.5,603.0,608.08,2393.831018650001
2016-09-20,608.1,608.87,592.1,596.6,3229.0006751699993
2016-09-21,596.6,596.77,592.87,595.91,3220.1814094099977
2016-09-22,595.0,596.42,592.5,594.92,2548.231754579998
2016-09-23,593.75,602.9,593.47,600.46,3870.0074514100024
2016-09-24,601.84,603.59,597.76,600.95,1049.3063797200007
2016-09-25,600.95,601.99,596.0,597.99,1318.2363556100006
2016-09-26,597.99,608.37,596.1,602.9,4472.398180960007
2016-09-27,602.94,607.0,600.02,604.5,2507.106078260002
2016-09-28,603.5,604.9,601.0,602.61,2331.529562040002
2016-09-29,602.74,605.99,601.79,605.0,2601.6869566599976
2016-09-30,605.0,610.0,603.15,609.89,2762.1985426899987
2016-10-01,609.34,614.28,609.2,612.59,1236.3637283799997
2016-10-02,612.56,612.97,605.0,608.25,1464.6324440699998
2016-10-03,608.25,612.98,607.77,610.64,2275.9497595699972
2016-10-04,611.7,611.94,604.99,606.85,2915.5961163200004
2016-10-05,606.37,612.0,605.76,607.97,2475.4757242700016
2016-10-06,608.49,610.5,607.09,608.5,2705.9829689300054
2016-10-07,609.0,616.34,607.66,614.99,3271.637407799994
2016-10-08,614.99,616.99,612.5,613.2,857.7517506100004
2016-10-09,613.2,614.98,610.0,613.55,1203.1611465000005
2016-10-10,614.72,617.13,612.41,615.06,2422.7606459400013
2016-10-11,616.67,640.0,614.91,635.0,8149.190691430006
2016-10-12,635.0,638.0,628.76,635.28,2829.8292536899985
2016-10-13,635.28,636.0,630.0,634.0,2419.2650254999994
2016-10-14,634.0,642.0,630.45,638.8,3021.1317141700006
2016-10-15,638.8,640.75,635.18,635.34,1133.9883921000003
2016-10-16,635.83,641.4,632.71,637.79,1706.6875424899981
2016-10-17,637.79,637.8,632.1,634.28,3813.413661089999
2016-10-18,635.94,637.8,631.52,635.0,2580.066364990001
2016-10-19,635.0,638.04,624.13,626.85,4435.617463409997
2016-10-20,626.85,630.22,625.0,629.0,2058.188501910002
2016-10-21,629.0,632.36,627.5,630.4,2995.1888345300026
2016-10-22,630.18,656.0,628.58,653.71,5069.633534450003
2016-10-23,654.95,655.0,643.5,644.0,1919.316394859998
2016-10-24,644.0,652.25,640.0,649.04,4703.463046220001
2016-10-25,650.86,657.75,643.0,655.0,6245.069698439997
2016-10-26,655.0,679.57,654.81,679.57,6756.79770741
2016-10-27,679.56,685.89,675.13,684.81,4397.043568590002
2016-10-28,684.49,695.0,679.4,695.0,3927.4189948500007
2016-10-29,691.68,717.99,691.49,696.0,4440.715902980006
2016-10-30,694.23,708.8,683.6,687.5,3638.6317814599975
2016-10-31,688.9,708.8,685.37,706.0,4013.0574176399996
2016-11-01,703.26,737.0,702.85,722.49,6450.949781380005
2016-11-02,724.71,744.14,717.32,739.26,4852.542678979994
2016-11-03,742.33,745.19,670.32,699.27,12006.548760299991
2016-11-04,699.27,707.67,685.76,699.8,5000.085014610001
2016-11-05,701.68,707.34,694.71,703.97,1821.74154824
2016-11-06,703.13,714.36,697.92,702.84,2452.7334250100025
2016-11-07,700.4,708.35,699.66,705.12,2830.145611440004
2016-11-08,705.12,712.92,701.02,707.04,5503.541403920002
2016-11-09,706.08,740.86,705.45,720.81,9852.652891749965
2016-11-10,719.71,720.82,707.0,714.48,4994.32294728001
2016-11-11,714.41,720.94,712.24,716.38,3150.4455140100004
2016-11-12,716.01,716.38,690.0,694.0,3692.048246549993
2016-11-13,693.9,702.89,683.23,701.2,5289.999354720006
2016-11-14,700.16,707.59,697.14,706.14,8204.689284450003
2016-11-15,707.59,716.54,706.18,712.4,4921.903471170002
2016-11-16,712.59,742.87,708.44,740.54,12373.861614179992
2016-11-17,740.67,749.98,731.31,732.02,6182.217169270003
2016-11-18,732.02,752.95,732.01,746.7,4003.3513054000045
2016-11-19,748.4,755.07,742.63,752.5,2012.8104698499997
2016-11-20,753.0,753.82,714.0,728.03,5533.618890429997
2016-11-21,727.99,739.2,727.11,734.99,4102.567811750003
2016-11-22,734.78,750.0,730.27,747.66,4995.596845989999
2016-11-23,748.02,748.94,729.92,741.12,4513.79776443
2016-11-24,741.12,741.15,729.0,732.85,4660.381293949999
2016-11-25,733.81,737.56,728.0,735.03,2610.7500714799967
2016-11-26,735.96,736.28,722.3,725.0,2704.5004592900023
2016-11-27,725.0,732.0,722.44,729.5,3237.9007759100023
2016-11-28,729.5,732.44,721.0,729.48,5536.503545650006
2016-11-29,729.48,733.29,724.17,730.0,5054.409157299993
2016-11-30,730.0,744.49,727.0,742.0,5728.310479360004
2016-12-01,742.0,763.0,740.18,762.5,7316.354180110011
2016-12-02,762.22,778.07,760.0,766.0,7434.53351072001
2016-12-03,765.75,767.99,752.41,759.3,2141.2390712399974
2016-12-04,759.06,762.09,752.41,758.08,3411.140976890002
2016-12-05,758.08,759.62,743.0,753.5,5991.270683140004
2016-12-06,753.5,759.99,747.99,758.98,6294.7206366999935
